profile,seed,cycle,deaths,ebb_start_level,at_risk_at_ebb,submerged_samples,submerged_pct,avg_satiety,avg_warmth,avg_mood
gatherer,88109,13,0,3.000,0,0,0.0,0.0,0.0,0.0
gatherer,96028,1,0,-0.000,0,0,0.0,89.2,98.3,70.0
gatherer,96028,2,0,0.000,0,0,0.0,70.5,93.6,70.3
gatherer,96028,3,0,0.000,0,0,0.0,58.2,85.6,72.0
gatherer,96028,4,0,0.000,0,0,0.0,88.8,77.1,73.3
gatherer,96028,5,0,0.000,0,0,0.0,73.5,68.6,74.7
gatherer,96028,6,0,0.000,0,0,0.0,63.6,61.0,73.5
gatherer,96028,7,0,3.000,0,0,0.0,73.2,52.9,62.9
gatherer,96028,8,0,0.000,0,0,0.0,58.9,43.8,62.8
gatherer,96028,9,0,0.000,0,0,0.0,68.4,35.8,57.7
gatherer,96028,10,1,0.000,0,0,0.0,57.8,31.3,46.5
gatherer,96028,11,0,0.000,0,0,0.0,65.4,26.4,21.3
gatherer,96028,12,0,0.000,0,0,0.0,73.5,19.7,14.7
gatherer,96028,13,0,4.000,0,0,0.0,0.0,0.0,0.0
gatherer,103947,1,0,-0.000,0,0,0.0,91.0,98.7,70.0
gatherer,103947,2,0,0.000,0,0,0.0,73.0,95.2,69.7
gatherer,103947,3,0,0.000,0,0,0.0,58.6,86.5,68.0
gatherer,103947,4,0,0.000,0,0,0.0,89.0,77.8,66.7
gatherer,103947,5,0,0.000,0,0,0.0,74.2,72.9,70.3
gatherer,103947,6,0,0.000,0,0,0.0,61.6,64.0,68.9
gatherer,103947,7,0,2.000,0,0,0.0,70.1,60.1,69.4
gatherer,103947,8,0,0.000,0,0,0.0,58.2,51.7,68.3
gatherer,103947,9,0,0.000,0,0,0.0,61.4,43.3,63.3
gatherer,103947,10,0,0.000,0,0,0.0,72.2,34.8,53.5
gatherer,103947,11,0,0.000,0,0,0.0,63.8,26.2,50.8
gatherer,103947,12,0,0.000,0,0,0.0,63.0,19.4,44.5
gatherer,103947,13,0,2.000,0,0,0.0,53.8,17.2,39.9
gatherer,111866,1,0,-0.000,0,0,0.0,91.7,98.8,70.0
gatherer,111866,2,0,0.000,0,0,0.0,75.1,95.3,70.0
gatherer,111866,3,0,0.000,0,0,0.0,55.4,84.3,70.0
gatherer,111866,4,0,0.000,0,0,0.0,88.1,75.8,74.3
gatherer,111866,5,0,0.000,0,0,0.0,72.4,66.2,74.3
gatherer,111866,6,0,0.000,0,0,0.0,64.2,57.4,72.0
gatherer,111866,7,0,3.000,0,2,0.1,67.6,47.2,61.0
gatherer,111866,8,0,0.000,0,0,0.0,60.4,37.0,58.7
gatherer,111866,9,0,0.000,0,0,0.0,65.8,27.9,53.7
gatherer,111866,10,1,0.000,0,0,0.0,51.9,25.0,42.1
gatherer,111866,11,0,0.000,0,0,0.0,37.3,26.5,21.7
gatherer,111866,12,0,0.000,0,0,0.0,20.3,16.5,17.5
gatherer,111866,13,0,2.000,0,0,0.0,0.0,0.0,0.0
gatherer,119785,1,0,-0.000,0,0,0.0,90.5,98.4,70.0
gatherer,119785,2,0,0.000,0,0,0.0,71.5,93.7,70.0
gatherer,119785,3,0,0.000,0,0,0.0,62.5,82.7,70.0
gatherer,119785,4,0,0.000,0,0,0.0,83.9,72.3,70.0
gatherer,119785,5,0,0.000,0,0,0.0,77.8,63.9,70.0
gatherer,119785,6,0,0.000,0,0,0.0,67.7,55.5,67.7
gatherer,119785,7,0,4.000,0,6,0.4,66.8,45.1,57.7
gatherer,119785,8,0,0.000,0,0,0.0,61.8,37.9,54.7
gatherer,119785,9,0,0.000,0,0,0.0,71.8,37.1,49.3
gatherer,119785,10,0,0.000,0,0,0.0,61.6,28.8,45.9
gatherer,119785,11,0,0.000,0,0,0.0,45.1,20.9,45.0
gatherer,119785,12,0,0.000,0,0,0.0,27.2,13.8,40.8
gatherer,119785,13,0,2.000,0,0,0.0,0.0,0.0,0.0
gatherer,127704,1,0,-0.000,0,0,0.0,91.0,98.2,70.0
gatherer,127704,2,0,0.000,0,0,0.0,73.0,93.5,70.0
gatherer,127704,3,0,0.000,0,0,0.0,55.0,83.5,70.0
gatherer,127704,4,0,0.000,0,0,0.0,90.5,76.5,74.3
gatherer,127704,5,0,0.000,0,0,0.0,74.4,67.2,74.3
gatherer,127704,6,0,0.000,0,0,0.0,58.6,58.4,72.0
gatherer,127704,7,0,4.000,0,3,0.1,72.1,48.0,60.4
gatherer,127704,8,0,0.000,0,0,0.0,63.8,36.9,58.1
gatherer,127704,9,0,0.000,0,0,0.0,63.5,26.9,53.0
gatherer,127704,10,0,0.000,0,0,0.0,63.7,17.9,43.9
gatherer,127704,11,0,0.000,0,0,0.0,61.3,7.7,37.8
gatherer,127704,12,2,0.000,0,21,1.1,46.1,2.2,27.6
gatherer,127704,13,0,5.000,0,0,0.0,0.0,0.0,0.0
gatherer,135623,1,0,-0.000,0,0,0.0,92.1,98.6,70.0
gatherer,135623,2,0,0.000,0,0,0.0,73.5,93.4,70.0
gatherer,135623,3,0,0.000,0,0,0.0,57.8,82.4,69.2
gatherer,135623,4,0,0.000,0,0,0.0,89.0,75.6,72.9
gatherer,135623,5,0,0.000,0,0,0.0,71.9,67.6,72.1
gatherer,135623,6,0,0.000,0,0,0.0,66.8,68.5,74.3
gatherer,135623,7,0,3.000,0,0,0.0,70.6,59.5,62.8
gatherer,135623,8,0,0.000,0,0,0.0,56.3,50.5,61.9
gatherer,135623,9,0,0.000,0,0,0.0,40.1,41.5,60.6
gatherer,135623,10,3,0.000,0,0,0.0,26.4,34.2,47.1
gatherer,135623,11,0,0.000,0,0,0.0,10.8,26.8,0.0
gatherer,135623,12,0,0.000,0,0,0.0,0.9,18.0,0.0
gatherer,135623,13,0,2.000,0,0,0.0,0.0,14.5,0.0
gatherer,143542,1,0,-0.000,0,0,0.0,89.2,98.2,70.0
gatherer,143542,2,0,0.000,0,0,0.0,67.6,93.1,68.7
gatherer,143542,3,0,0.000,0,0,0.0,48.9,83.4,67.0
gatherer,143542,4,0,0.000,0,0,0.0,90.1,74.7,65.3
gatherer,143542,5,0,0.000,0,0,0.0,73.4,65.3,63.7
gatherer,143542,6,0,0.000,0,0,0.0,58.2,60.6,65.7
gatherer,143542,7,0,4.000,0,7,0.3,60.6,48.2,53.2
gatherer,143542,8,0,0.000,0,0,0.0,71.9,36.6,45.6
gatherer,143542,9,0,0.000,0,0,0.0,60.8,27.2,39.1
gatherer,143542,10,1,0.000,0,0,0.0,67.1,20.1,24.9
gatherer,143542,11,0,0.000,0,0,0.0,49.6,15.4,5.8
gatherer,143542,12,0,0.000,0,0,0.0,30.9,11.4,4.5
gatherer,143542,13,0,4.000,0,0,0.0,0.0,0.0,0.0
gatherer,151461,1,0,-0.000,0,0,0.0,91.0,98.3,70.0
gatherer,151461,2,0,0.000,0,0,0.0,74.1,94.3,71.3
gatherer,151461,3,0,0.000,0,0,0.0,58.4,84.4,74.7
gatherer,151461,4,0,0.000,0,0,0.0,91.1,74.5,78.0
gatherer,151461,5,0,0.000,0,0,0.0,77.9,68.6,81.6
gatherer,151461,6,0,0.000,0,0,0.0,61.7,59.0,79.8
gatherer,151461,7,0,3.000,0,2,0.1,72.6,49.3,74.2
gatherer,151461,8,0,0.000,0,0,0.0,68.0,46.2,77.6
gatherer,151461,9,0,0.000,0,0,0.0,69.7,37.0,76.7
gatherer,151461,10,2,0.000,0,0,0.0,56.0,32.4,63.0
gatherer,151461,11,0,0.000,0,0,0.0,40.5,30.6,25.7
gatherer,151461,12,1,0.000,0,5,0.3,22.6,23.5,21.4
gatherer,151461,13,0,2.000,0,0,0.0,0.0,0.0,0.0
balanced,1000,1,0,-0.000,0,0,0.0,91.0,99.5,70.0
balanced,1000,2,0,0.000,0,0,0.0,71.2,94.0,73.3
balanced,1000,3,0,0.000,0,0,0.0,56.4,83.0,76.7
balanced,1000,4,0,0.000,0,0,0.0,89.2,73.6,77.7
balanced,1000,5,0,0.000,0,0,0.0,76.1,68.6,83.7
balanced,1000,6,0,0.000,0,0,0.0,62.7,57.6,83.5
balanced,1000,7,0,3.000,0,5,0.2,65.1,43.1,73.2
balanced,1000,8,0,0.000,0,0,0.0,71.3,37.7,72.8
balanced,1000,9,0,0.000,0,0,0.0,60.8,27.8,71.3
balanced,1000,10,4,0.000,0,0,0.0,47.2,24.1,55.8
balanced,1000,11,0,0.000,0,0,0.0,33.7,27.1,0.0
balanced,1000,12,0,0.000,0,0,0.0,15.7,20.4,0.0
balanced,1000,13,0,4.000,0,0,0.0,0.0,0.0,0.0
balanced,8919,1,2,-0.000,0,10,0.7,92.5,99.6,62.8
balanced,8919,2,0,0.000,0,0,0.0,73.5,93.4,19.0
balanced,8919,3,0,0.000,0,0,0.0,53.7,81.3,16.8
balanced,8919,4,0,0.000,0,0,0.0,90.4,70.3,14.0
balanced,8919,5,0,0.000,0,0,0.0,73.3,59.3,11.5
balanced,8919,6,0,0.000,0,0,0.0,60.3,48.3,9.0
balanced,8919,7,0,3.000,0,0,0.0,70.6,37.3,2.5
balanced,8919,8,0,0.000,0,0,0.0,71.4,26.3,2.5
balanced,8919,9,0,0.000,0,0,0.0,69.8,25.1,0.1
balanced,8919,10,0,0.000,0,0,0.0,66.2,34.0,0.0
balanced,8919,11,0,0.000,0,0,0.0,66.2,38.6,2.2
balanced,8919,12,0,0.000,0,0,0.0,61.5,47.0,0.0
balanced,8919,13,0,4.000,0,0,0.0,0.0,0.0,0.0
balanced,16838,1,0,-0.000,0,0,0.0,91.0,99.7,70.0
balanced,16838,2,0,0.000,0,0,0.0,73.0,95.3,71.3
balanced,16838,3,0,0.000,0,0,0.0,69.0,87.3,75.6
balanced,16838,4,0,0.000,0,0,0.0,84.6,77.9,74.7
balanced,16838,5,0,0.000,0,0,0.0,67.2,68.4,75.0
balanced,16838,6,0,0.000,0,0,0.0,74.6,59.0,74.0
balanced,16838,7,0,2.000,0,0,0.0,70.7,55.3,76.7
balanced,16838,8,0,0.000,0,0,0.0,68.6,45.8,74.3
balanced,16838,9,0,0.000,0,0,0.0,56.3,36.3,73.4
balanced,16838,10,1,0.000,0,0,0.0,40.8,28.0,63.5
balanced,16838,11,0,0.000,0,0,0.0,27.7,21.0,42.3
balanced,16838,12,0,0.000,0,0,0.0,11.1,13.7,39.1
balanced,16838,13,0,2.000,0,0,0.0,0.0,0.0,0.0
balanced,24757,1,0,-0.000,0,0,0.0,90.0,99.4,70.0
balanced,24757,2,0,0.000,0,0,0.0,71.7,94.3,70.0
balanced,24757,3,0,0.000,0,0,0.0,68.6,83.0,70.0
balanced,24757,4,0,0.000,0,0,0.0,81.0,75.3,74.3
balanced,24757,5,0,0.000,0,0,0.0,76.2,64.7,74.3
balanced,24757,6,0,0.000,0,0,0.0,60.5,54.2,73.7
balanced,24757,7,0,2.000,0,0,0.0,70.7,50.0,73.6
balanced,24757,8,0,0.000,0,0,0.0,54.3,39.5,71.9
balanced,24757,9,0,0.000,0,0,0.0,34.8,30.3,70.6
balanced,24757,10,3,0.000,0,0,0.0,27.8,34.5,56.1
balanced,24757,11,0,0.000,0,0,0.0,19.9,35.9,0.0
balanced,24757,12,0,0.000,0,0,0.0,11.2,30.3,0.0
balanced,24757,13,0,4.000,0,0,0.0,0.0,0.0,0.0
balanced,32676,1,1,-0.000,0,18,1.0,91.2,99.5,66.1
balanced,32676,2,0,0.000,0,4,0.3,73.0,93.2,45.0
balanced,32676,3,0,0.000,0,0,0.0,56.8,82.7,45.2
balanced,32676,4,0,0.000,0,0,0.0,90.4,73.7,46.8
balanced,32676,5,0,0.000,0,0,0.0,73.3,63.7,47.4
balanced,32676,6,0,0.000,0,0,0.0,55.3,53.7,49.0
balanced,32676,7,0,2.000,0,0,0.0,80.9,43.7,47.6
balanced,32676,8,0,0.000,0,0,0.0,71.6,32.7,46.2
balanced,32676,9,0,0.000,0,0,0.0,58.3,22.3,44.9
balanced,32676,10,1,0.000,0,0,0.0,46.2,14.6,34.7
balanced,32676,11,0,0.000,0,0,0.0,29.6,6.8,13.0
balanced,32676,12,0,0.000,0,0,0.0,12.2,0.3,8.5
balanced,32676,13,0,3.000,0,0,0.0,0.0,0.0,0.0
balanced,40595,1,0,-0.000,0,0,0.0,90.5,99.7,70.0
balanced,40595,2,0,0.000,0,0,0.0,72.4,95.0,70.0
balanced,40595,3,0,0.000,0,0,0.0,60.1,85.0,70.0
balanced,40595,4,0,0.000,0,0,0.0,85.3,75.0,70.0
balanced,40595,5,0,0.000,0,0,0.0,75.8,65.0,70.0
balanced,40595,6,0,0.000,0,0,0.0,58.9,56.0,67.5
balanced,40595,7,0,3.000,0,4,0.2,65.1,44.6,56.1
balanced,40595,8,0,0.000,0,0,0.0,65.1,32.7,51.5
balanced,40595,9,0,0.000,0,0,0.0,66.0,23.3,46.7
balanced,40595,10,0,0.000,0,0,0.0,57.2,14.0,39.5
balanced,40595,11,0,0.000,0,0,0.0,60.3,5.9,34.3
balanced,40595,12,0,0.000,0,0,0.0,70.1,0.6,24.5
balanced,40595,13,0,2.000,0,0,0.0,0.0,0.0,0.0
balanced,48514,1,0,-0.000,0,0,0.0,90.5,99.3,70.0
balanced,48514,2,0,0.000,0,0,0.0,71.5,94.9,68.3
balanced,48514,3,0,0.000,0,0,0.0,60.4,84.9,66.7
balanced,48514,4,0,0.000,0,0,0.0,86.0,74.9,64.2
balanced,48514,5,0,0.000,0,0,0.0,77.9,69.2,68.6
balanced,48514,6,0,0.000,0,0,0.0,68.7,59.2,63.8
balanced,48514,7,1,3.000,0,11,0.5,69.2,45.9,46.9
balanced,48514,8,0,0.000,0,0,0.0,51.5,30.0,20.8
balanced,48514,9,0,0.000,0,0,0.0,42.3,21.0,15.0
balanced,48514,10,1,0.000,0,0,0.0,26.6,14.8,7.5
balanced,48514,11,0,0.000,0,0,0.0,14.5,11.4,0.0
balanced,48514,12,0,0.000,0,0,0.0,4.9,7.8,0.0
balanced,48514,13,0,2.000,0,0,0.0,1.8,7.2,0.0
balanced,56433,1,0,-0.000,0,0,0.0,89.5,99.5,70.0
balanced,56433,2,0,0.000,0,0,0.0,71.7,94.7,75.1
balanced,56433,3,0,0.000,0,0,0.0,71.5,84.2,76.9
balanced,56433,4,0,0.000,0,0,0.0,76.8,76.3,81.9
balanced,56433,5,0,0.000,0,0,0.0,75.4,65.8,81.5
balanced,56433,6,0,0.000,0,0,0.0,55.4,55.3,83.2
balanced,56433,7,0,2.000,0,0,0.0,66.3,50.3,83.1
balanced,56433,8,0,0.000,0,0,0.0,57.7,39.9,81.8
balanced,56433,9,0,0.000,0,0,0.0,38.0,30.0,82.4
balanced,56433,10,6,0.000,0,0,0.0,22.0,23.6,70.5
balanced,56433,11,0,0.000,0,0,0.0,15.2,22.6,0.0
balanced,56433,12,0,0.000,0,0,0.0,4.1,16.0,0.0
balanced,56433,13,0,2.000,0,0,0.0,0.0,0.0,0.0
balanced,64352,1,0,-0.000,0,0,0.0,91.0,99.6,70.0
balanced,64352,2,0,0.000,0,0,0.0,75.6,95.6,77.1
balanced,64352,3,0,0.000,0,0,0.0,59.4,87.6,77.6
balanced,64352,4,0,0.000,0,0,0.0,85.8,79.6,81.0
balanced,64352,5,0,0.000,0,0,0.0,77.7,73.8,85.9
balanced,64352,6,0,0.000,0,0,0.0,59.8,64.8,89.4
balanced,64352,7,1,2.000,0,5,0.2,65.2,55.5,85.4
balanced,64352,8,0,0.000,0,0,0.0,65.5,44.2,66.2
balanced,64352,9,0,0.000,0,0,0.0,64.4,43.7,70.0
balanced,64352,10,3,0.000,0,0,0.0,52.5,39.8,51.4
balanced,64352,11,0,0.000,0,0,0.0,38.9,39.6,1.2
balanced,64352,12,0,0.000,0,0,0.0,20.9,31.4,0.6
balanced,64352,13,0,3.000,0,0,0.0,11.9,28.2,0.0
balanced,72271,1,0,-0.000,0,0,0.0,90.5,99.5,70.0
balanced,72271,2,0,0.000,0,0,0.0,71.5,95.3,68.3
balanced,72271,3,0,0.000,0,0,0.0,60.4,86.0,66.7
balanced,72271,4,0,0.000,0,0,0.0,85.9,76.7,64.2
balanced,72271,5,0,0.000,0,0,0.0,77.9,71.3,67.9
balanced,72271,6,0,0.000,0,0,0.0,61.1,62.8,63.7
balanced,72271,7,0,3.000,0,4,0.2,69.3,53.6,50.6
balanced,72271,8,0,0.000,0,0,0.0,59.1,43.4,48.0
balanced,72271,9,0,0.000,0,0,0.0,65.3,34.0,40.7
balanced,72271,10,2,0.000,0,0,0.0,57.8,26.6,26.1
balanced,72271,11,0,0.000,0,0,0.0,67.0,21.3,0.0
balanced,72271,12,0,0.000,0,0,0.0,53.3,13.0,0.0
balanced,72271,13,0,4.000,0,0,0.0,0.0,0.0,0.0
balanced,80190,1,0,-0.000,0,0,0.0,90.5,99.7,70.0
balanced,80190,2,0,0.000,0,0,0.0,71.5,95.3,70.0
balanced,80190,3,0,0.000,0,0,0.0,64.8,87.3,73.6
balanced,80190,4,0,0.000,0,0,0.0,84.2,77.9,72.9
balanced,80190,5,0,0.000,0,0,0.0,72.7,68.4,72.1
balanced,80190,6,0,0.000,0,0,0.0,71.4,59.0,69.8
balanced,80190,7,0,2.000,0,0,0.0,68.6,49.6,66.4
balanced,80190,8,0,0.000,0,0,0.0,71.7,47.0,67.8
balanced,80190,9,0,0.000,0,0,0.0,56.8,36.6,66.9
balanced,80190,10,4,0.000,0,0,0.0,40.7,29.8,50.3
balanced,80190,11,0,0.000,0,0,0.0,30.0,30.4,0.0
balanced,80190,12,0,0.000,0,0,0.0,13.1,23.7,0.0
balanced,80190,13,0,4.000,0,0,0.0,0.0,0.0,0.0
balanced,88109,1,0,-0.000,0,0,0.0,90.0,99.6,70.0
balanced,88109,2,0,0.000,0,0,0.0,70.0,95.3,70.0
balanced,88109,3,0,0.000,0,0,0.0,72.7,86.0,70.0
balanced,88109,4,0,0.000,0,0,0.0,79.2,76.7,70.0
balanced,88109,5,0,0.000,0,0,0.0,76.4,67.9,70.0
balanced,88109,6,0,0.000,0,0,0.0,62.8,64.6,72.3
balanced,88109,7,0,3.000,0,3,0.1,63.3,54.7,60.9
balanced,88109,8,0,0.000,0,0,0.0,57.6,44.7,57.9
balanced,88109,9,0,0.000,0,0,0.0,58.9,35.9,53.6
balanced,88109,10,2,0.000,0,0,0.0,42.2,28.9,39.0
balanced,88109,11,0,0.000,0,0,0.0,26.7,25.3,2.0
balanced,88109,12,0,0.000,0,0,0.0,10.8,20.6,2.0
balanced,88109,13,0,2.000,0,0,0.0,4.0,19.2,2.0
balanced,96028,1,0,-0.000,0,0,0.0,89.2,99.1,70.0
balanced,96028,2,0,0.000,0,0,0.0,69.4,94.2,70.0
balanced,96028,3,0,0.000,0,0,0.0,61.3,86.5,75.7
balanced,96028,4,0,0.000,0,0,0.0,87.6,78.2,76.4
balanced,96028,5,0,0.000,0,0,0.0,74.5,70.9,78.1
balanced,96028,6,0,0.000,0,0,0.0,64.9,62.6,77.9
balanced,96028,7,0,3.000,0,5,0.2,66.7,51.5,68.3
balanced,96028,8,0,0.000,0,0,0.0,68.6,40.3,66.0
balanced,96028,9,0,0.000,0,0,0.0,66.7,31.7,61.9
balanced,96028,10,2,0.000,0,0,0.0,51.6,27.3,45.4
balanced,96028,11,0,0.000,0,0,0.0,35.2,24.6,10.0
balanced,96028,12,0,0.000,0,26,1.7,17.2,17.2,9.4
balanced,96028,13,0,3.000,1,1,20.0,8.4,14.7,6.4
balanced,103947,1,0,-0.000,0,0,0.0,91.0,99.6,70.0
balanced,103947,2,0,0.000,0,0,0.0,73.0,95.0,69.0
balanced,103947,3,0,0.000,0,0,0.0,58.3,86.4,67.3
balanced,103947,4,0,0.000,0,0,0.0,89.2,77.7,66.0
balanced,103947,5,0,0.000,0,0,0.0,72.0,69.0,64.7
balanced,103947,6,0,0.000,0,0,0.0,72.7,60.4,61.9
balanced,103947,7,0,2.000,0,0,0.0,71.1,51.7,59.0
balanced,103947,8,0,0.000,0,0,0.0,53.1,43.0,57.7
balanced,103947,9,0,0.000,0,0,0.0,35.1,34.4,55.5
balanced,103947,10,0,0.000,0,0,0.0,18.5,26.2,49.4
balanced,103947,11,0,0.000,0,0,0.0,4.1,17.2,46.2
balanced,103947,12,0,0.000,0,0,0.0,0.1,12.3,39.5
balanced,103947,13,0,3.000,0,0,0.0,0.0,11.3,27.5
balanced,111866,1,1,-0.000,0,9,0.6,91.9,99.4,65.4
balanced,111866,2,0,0.000,0,0,0.0,73.6,94.5,45.0
balanced,111866,3,0,0.000,0,0,0.0,61.5,82.6,45.0
balanced,111866,4,0,0.000,0,0,0.0,84.1,70.8,45.0
balanced,111866,5,0,0.000,0,0,0.0,76.2,60.0,45.0
balanced,111866,6,0,0.000,0,0,0.0,58.4,49.8,42.7
balanced,111866,7,1,5.000,0,5,0.4,69.1,38.7,7.1
balanced,111866,8,0,0.000,0,0,0.0,60.7,26.5,5.0
balanced,111866,9,0,0.000,0,0,0.0,64.1,15.9,1.2
balanced,111866,10,0,0.000,0,0,0.0,56.6,8.0,0.0
balanced,111866,11,0,0.000,0,0,0.0,38.5,0.8,5.0
balanced,111866,12,0,0.000,0,0,0.0,18.6,0.0,0.0
balanced,111866,13,0,5.000,0,0,0.0,11.3,0.0,0.0
balanced,119785,1,0,-0.000,0,0,0.0,90.5,99.5,70.0
balanced,119785,2,0,0.000,0,0,0.0,74.6,95.0,74.3
balanced,119785,3,0,0.000,0,0,0.0,60.6,85.0,74.3
balanced,119785,4,0,0.000,0,0,0.0,86.7,75.6,74.3
balanced,119785,5,0,0.000,0,0,0.0,78.0,69.8,78.1
balanced,119785,6,0,0.000,0,0,0.0,66.4,59.8,78.6
balanced,119785,7,0,2.000,0,0,0.0,68.1,54.9,80.0
balanced,119785,8,0,0.000,0,0,0.0,66.8,45.5,76.7
balanced,119785,9,0,0.000,0,0,0.0,62.0,36.4,73.4
balanced,119785,10,2,0.000,0,0,0.0,51.1,29.8,56.2
balanced,119785,11,0,0.000,0,0,0.0,33.0,24.4,12.1
balanced,119785,12,0,0.000,0,0,0.0,15.9,16.4,8.3
balanced,119785,13,0,2.000,0,0,0.0,9.2,14.2,6.0
balanced,127704,1,0,-0.000,0,0,0.0,91.0,99.7,70.0
balanced,127704,2,1,0.000,0,4,0.2,73.2,95.1,66.4
balanced,127704,3,0,0.000,0,0,0.0,55.0,85.0,45.0
balanced,127704,4,0,0.000,0,0,0.0,90.1,75.0,45.0
balanced,127704,5,0,0.000,0,0,0.0,73.4,65.0,45.0
balanced,127704,6,0,0.000,0,0,0.0,55.4,55.0,43.0
balanced,127704,7,0,3.000,0,5,0.3,70.4,42.1,31.2
balanced,127704,8,0,0.000,0,0,0.0,54.3,29.1,29.0
balanced,127704,9,0,0.000,0,0,0.0,60.6,19.7,23.1
balanced,127704,10,0,0.000,0,0,0.0,75.1,11.0,11.4
balanced,127704,11,0,0.000,0,0,0.0,61.6,3.2,8.6
balanced,127704,12,0,0.000,0,0,0.0,64.9,0.1,2.6
balanced,127704,13,0,3.000,0,0,0.0,0.0,0.0,0.0
balanced,135623,1,0,-0.000,0,0,0.0,91.0,99.7,70.0
balanced,135623,2,0,0.000,0,0,0.0,73.0,95.0,70.0
balanced,135623,3,0,0.000,0,0,0.0,60.2,86.4,74.3
balanced,135623,4,0,0.000,0,0,0.0,89.3,77.4,72.9
balanced,135623,5,0,0.000,0,0,0.0,74.4,68.4,72.9
balanced,135623,6,0,0.000,0,0,0.0,63.5,58.4,71.4
balanced,135623,7,0,2.000,0,0,0.0,71.3,49.4,68.6
balanced,135623,8,0,0.000,0,0,0.0,64.9,40.4,67.0
balanced,135623,9,0,0.000,0,0,0.0,67.4,30.4,62.2
balanced,135623,10,0,0.000,0,0,0.0,63.9,21.0,52.4
balanced,135623,11,0,0.000,0,0,0.0,63.9,10.3,44.3
balanced,135623,12,0,0.000,0,0,0.0,61.1,2.2,36.8
balanced,135623,13,0,2.000,0,0,0.0,54.4,0.8,30.7
balanced,143542,1,0,-0.000,0,0,0.0,89.2,99.4,70.0
balanced,143542,2,0,0.000,0,0,0.0,70.5,94.9,69.0
balanced,143542,3,0,0.000,0,0,0.0,53.6,86.1,66.3
balanced,143542,4,0,0.000,0,0,0.0,90.4,76.8,64.7
balanced,143542,5,0,0.000,0,0,0.0,73.3,67.4,63.0
balanced,143542,6,0,0.000,0,0,0.0,55.3,58.1,58.3
balanced,143542,7,0,4.000,0,8,0.4,69.1,46.3,44.8
balanced,143542,8,0,0.000,0,0,0.0,53.4,34.5,41.2
balanced,143542,9,0,0.000,0,0,0.0,59.8,25.2,32.1
balanced,143542,10,0,0.000,0,0,0.0,43.7,16.4,23.4
balanced,143542,11,0,0.000,0,0,0.0,27.1,8.7,18.3
balanced,143542,12,0,0.000,0,0,0.0,9.2,6.4,13.5
balanced,143542,13,0,2.000,0,0,0.0,0.0,0.0,0.0
balanced,151461,1,0,-0.000,0,0,0.0,91.0,99.1,70.0
balanced,151461,2,0,0.000,0,0,0.0,73.0,94.0,71.3
balanced,151461,3,0,0.000,0,0,0.0,55.0,82.6,70.2
balanced,151461,4,0,0.000,0,0,0.0,90.1,71.3,71.0
balanced,151461,5,0,0.000,0,0,0.0,75.5,65.0,77.3
balanced,151461,6,0,0.000,0,0,0.0,57.8,54.5,77.0
balanced,151461,7,0,3.000,0,2,0.1,67.8,43.0,68.4
balanced,151461,8,0,0.000,0,0,0.0,63.1,38.8,70.8
balanced,151461,9,0,0.000,0,0,0.0,65.4,29.0,67.7
balanced,151461,10,3,0.000,0,0,0.0,56.0,34.1,52.9
balanced,151461,11,0,0.000,0,0,0.0,41.5,34.9,4.7
balanced,151461,12,0,0.000,0,0,0.0,22.6,27.6,5.5
balanced,151461,13,0,3.000,0,0,0.0,0.0,0.0,0.0
